 1310606667,            0.0239849280112,GWPKWY-N-495-S-7-S-I66-W,PM,1
 1310280225,            0.0491504612872,GWPKWY-N-495-S-7-S-I66-W,PM,2
 1310582972,            0.03639371071544,GWPKWY-N-495-S-7-S-I66-W,PM,3
 1310437164,            0.2796170364,GWPKWY-N-495-S-7-S-I66-W,PM,4
 1310587796,            0.15524337860928,GWPKWY-N-495-S-7-S-I66-W,PM,5
 1310233362,            0.0759004911028,GWPKWY-N-495-S-7-S-I66-W,PM,6
 1310579108,            0.58844473253592,GWPKWY-N-495-S-7-S-I66-W,PM,7
 1310287294,            0.3373424201368,GWPKWY-N-495-S-7-S-I66-W,PM,8
 1310413279,            0.230994740626,GWPKWY-N-495-S-7-S-I66-W,PM,9
 1310437133,            0.50782803408584,GWPKWY-N-495-S-7-S-I66-W,PM,10
 1310437097,            0.50810765112224,GWPKWY-N-495-S-7-S-I66-W,PM,11
 1310437109,            0.66789325314504,GWPKWY-N-495-S-7-S-I66-W,PM,12
 1310436875,            0.376550942352,GWPKWY-N-495-S-7-S-I66-W,PM,13
 1310436879,            0.49040478586216,GWPKWY-N-495-S-7-S-I66-W,PM,14
 1310436894,            0.74109699327456,GWPKWY-N-495-S-7-S-I66-W,PM,15
 1310436851,            0.27329147766544,GWPKWY-N-495-S-7-S-I66-W,PM,16
 1310436865,            0.50842455043016,GWPKWY-N-495-S-7-S-I66-W,PM,17
 1310304099,            0.14344975338512,GWPKWY-N-495-S-7-S-I66-W,PM,18
 1310336714,            0.1559331006324,GWPKWY-N-495-S-7-S-I66-W,PM,19
 1310329441,            0.53917621072224,GWPKWY-N-495-S-7-S-I66-W,PM,20
 1310329402,            0.53931291238448,GWPKWY-N-495-S-7-S-I66-W,PM,21
 1310329419,            0.30573326759976,GWPKWY-N-495-S-7-S-I66-W,PM,22
 1310329379,            0.58444310205944,GWPKWY-N-495-S-7-S-I66-W,PM,23
 1310329392,            0.73733148385104,GWPKWY-N-495-S-7-S-I66-W,PM,24
 1310329550,            0.53910785989112,GWPKWY-N-495-S-7-S-I66-W,PM,25
